datetime,temperature,rain,wind,humidity,discomfort_index,perceived_temperature
2017-02-14,2.2,0.0,0.9,49.5,42.08161,4.165083614361377
2017-02-15,2.2,0.0,0.5,49.6,42.069488,5.091595312919424
2017-02-16,6.7,2.5,1.0,66.6,46.620778,8.570600000000002
2017-02-17,10.2,0.4,2.2,44.1,52.708918,11.14861620622023
2017-02-20,7.4,0.4,2.7,45.3,49.134778,7.8301626566949905
2017-02-21,1.6,0.0,0.6,48.3,41.454172,4.221342763215654
2017-02-22,3.4,30.1,0.4,84.5,39.81477,6.577849064445021
2017-02-23,4.1,0.0,2.6,42.6,45.258334000000005,4.314157308356999
2017-02-24,2.5,0.0,2.2,31.1,44.647425,2.8995155343937404
2017-02-27,5.1,0.0,0.8,60.1,44.871149,7.269658406185352
2017-02-28,5.1,0.0,0.8,55.9,45.259691000000004,7.269658406185352
2017-03-02,4.5,1.3,2.5,50.6,44.96343,4.81742675214779
2017-03-03,4.0,0.0,0.9,48.6,44.51476,5.985553129057957
2017-03-06,4.7,0.0,2.5,32.6,46.962078,5.033548084182806
2017-03-07,1.2,0.0,2.0,35.4,42.630352,1.6938504604136209
2017-03-08,1.0,0.0,1.7,47.5,40.78775,1.7956516986554059
2017-03-09,5.1,0.0,2.4,37.5,46.961875,5.536256616848421
2017-03-10,5.6,0.0,1.0,42.0,47.15848,7.450800000000001
2017-03-13,9.3,0.0,1.2,47.8,51.398546,10.989988042208147
2017-03-14,8.4,0.0,1.8,43.4,50.506944000000004,9.508433688428966
2017-03-15,5.5,0.0,1.1,43.0,46.94735,7.207793411277709
2017-03-16,6.5,0.0,1.0,56.0,47.1606,8.367
2017-03-17,6.5,0.0,1.0,49.5,47.671825,8.367
2017-03-20,7.1,7.9,0.8,75.4,46.568666,9.277845410030624
2017-03-21,9.2,2.3,1.6,54.4,50.927552,10.51249328182485
2017-03-22,6.9,0.0,0.8,55.4,47.751174000000006,9.077026709646095
2017-03-23,9.3,0.0,0.8,49.4,51.317058,11.486851114260423
2017-03-24,8.1,0.0,1.0,61.3,49.010747,9.995800000000003
2017-03-27,5.6,0.0,1.2,60.8,45.512352,7.179961743299771
2017-03-28,7.4,0.6,1.1,55.6,48.416456,9.153569762298083
2017-03-29,7.0,4.5,0.8,86.6,45.58758,9.177436059838362
2017-03-30,10.6,0.0,1.2,62.4,52.511055999999996,12.328645931013789
2017-03-31,9.9,2.6,1.1,69.9,51.174199,11.713801803114357
2017-04-03,11.0,0.0,1.1,45.9,53.64481,12.840303901073518
2017-04-04,12.6,0.0,1.1,43.5,55.711690000000004,14.478852407195937
2017-04-05,13.4,48.5,1.3,77.4,56.353684,15.13152961443133
2017-04-06,15.6,15.7,1.5,86.4,59.924415999999994,17.28330210160859
2017-04-07,15.0,0.0,1.2,69.5,58.83225,16.859488016202132
2017-04-10,13.5,0.1,2.2,45.3,56.811445,14.683945065574441
2017-04-11,13.2,11.5,1.7,59.0,56.265119999999996,14.643878885796628
2017-04-12,14.0,0.0,2.4,23.0,57.538799999999995,15.127054750925717
2017-04-13,13.7,0.0,1.6,42.5,57.083775,15.23284387646161
2017-04-14,15.2,0.0,2.1,49.0,58.97852,16.55012549075238
2017-04-17,14.2,16.5,0.8,88.6,57.587588,16.406909273681336
2017-04-18,14.7,0.0,1.9,60.4,58.359812000000005,16.115263544615907
2017-04-19,14.6,0.0,1.8,36.1,58.181594000000004,16.06244698093028
2017-04-20,13.0,0.2,1.0,52.6,56.07782,14.984000000000002
2017-04-21,14.3,0.0,1.0,56.1,57.802777000000006,16.3074
2017-04-24,14.6,0.0,1.2,59.9,58.218246,16.447593281185007
2017-04-25,17.3,0.1,1.3,68.1,62.238186999999996,19.16802446835398
2017-04-26,14.7,1.7,0.9,71.6,58.388148,16.807233021976515
2017-04-27,14.7,0.0,2.0,29.5,58.281635,16.0646591887297
2017-04-28,15.4,0.0,2.0,38.8,59.141048,16.80981223390164
2017-05-02,15.7,0.0,0.9,49.6,59.633528,17.818604974585725
2017-05-04,17.9,0.6,1.1,61.0,62.88581,19.906544333726444
2017-05-08,17.7,0.0,1.0,50.3,62.258168999999995,19.768600000000003
2017-05-10,16.6,0.1,1.1,74.8,61.342232,18.57522367250198
2017-05-11,19.9,0.0,1.3,61.6,65.746016,21.859021037635753
2017-05-12,17.0,9.1,0.8,85.4,62.23062,19.218371079064713
2017-05-15,16.0,0.0,1.1,49.0,60.0146,17.960767982706074
2017-05-16,16.5,0.0,1.0,60.6,60.89821,18.547
2017-05-17,17.1,0.0,0.9,60.5,61.741545,19.23452570823862
2017-05-18,18.8,0.0,0.9,58.0,64.02896000000001,20.953858027674283
2017-05-19,20.3,0.0,1.0,53.8,65.861786,22.415400000000005
2017-05-22,19.6,0.0,1.2,56.6,65.064864,21.596277468899032
2017-05-23,18.9,0.0,1.0,67.6,64.590836,20.990199999999998
2017-05-24,20.2,3.9,1.1,73.9,66.872822,22.26195781127742
2017-05-25,21.5,0.0,1.9,51.9,67.340215,23.329271508417186
2017-05-26,17.4,0.0,1.6,43.8,61.675588,19.11402103205184
2017-05-29,23.5,0.0,1.0,51.6,69.96094,25.673000000000005
2017-05-30,23.4,0.0,0.8,51.6,69.828856,25.64456949136958
2017-05-31,21.3,0.8,1.4,69.3,68.25639100000001,23.271640067910248
2017-06-01,23.4,0.0,1.6,58.1,70.405146,25.407821824900857
2017-06-02,20.0,0.0,1.8,49.3,65.2115,21.770781138915297
2017-06-05,19.5,0.0,1.3,50.5,64.622525,21.44502156543855
2017-06-07,19.6,12.6,1.8,72.3,65.866192,21.34794157165715
2017-06-08,21.3,0.0,1.2,54.6,67.258702,23.3468300927218
2017-06-09,22.6,0.0,1.4,49.6,68.610704,24.623550148775905
2017-06-12,19.0,0.0,1.4,56.5,64.23815,20.87979915560946
2017-06-13,18.8,0.3,1.2,65.8,64.365296,20.772487998864786
2017-06-14,20.9,0.0,1.4,61.1,67.133901,22.855667735336198
2017-06-15,23.3,0.0,1.2,48.8,69.451296,25.406303767807408
2017-06-16,21.8,0.0,1.2,57.6,68.152432,23.861698511493202
2017-06-19,24.1,0.0,1.4,54.5,71.030655,26.1834463959286
2017-06-20,21.2,10.3,1.0,73.3,68.374304,23.3316
2017-06-21,22.5,0.0,1.3,66.6,69.83635,24.550017606917518
2017-06-22,23.5,0.0,1.3,62.9,70.973985,25.58501628741051
